Branch,Product ID,Principal ID,Product,Qty,Total,%,Cost,Tax,Gross Profit
GUIWAN - TERMINAL,PI01012014003,13060400005,COXID 400MG CAP,41,2125.5,0.0%,2126.32,198.54,-199.36
GUIWAN - TERMINAL,PI000000001460,13060400005,DECILONE 4MG FRT TAB,114,3471.3,0.0%,3304.6,371.95,-205.25
GUIWAN - TERMINAL,PI000000001461,13060400005,DECILONE 500MCG  PLAIN TAB,19,166.25,0.0%,157.98,17.82,-9.55
GUIWAN - TERMINAL,PI01122013005,13060400005,DECOLGEN FRT TAB,729,4336.22,0.0%,4126.14,464.67,-254.59
GUIWAN - TERMINAL,PI0110201532,13060400005,DECOLGEN FRT TAB 5+1,70,2082.5,0.0%,1984.11,223.17,-124.78
GUIWAN - TERMINAL,PI000000001464,13060400005,DECOLGEN NO DROWSE 5+1,1,33.5,0.0%,31.9,3.59,-1.99
GUIWAN - TERMINAL,PI000000001467,13060400005,DECOLGEN NO-DROWSE TAB,126,844.2,0.0%,803.89,90.47,-50.16
GUIWAN - TERMINAL,PI000000001468,13060400005,DECOLGEN PE TAB 5+1,1,26.41,0.0%,23.58,2.83,0
GUIWAN - TERMINAL,PI000000001471,13060400005,DECOLSIN CAP REF,120,1320,0.0%,1269.61,141.44,-91.05
GUIWAN - TERMINAL,PI000000001472,13060400005,DECOLSIN SUSP REF  60ML,7,741.3,0.0%,705.82,79.44,-43.96
GUIWAN - TERMINAL,PI0101201828,13060400005,DERMALIN BURN OINT 15GM UHP,3,283.5,0.0%,255.6,30.39,-2.49
GUIWAN - TERMINAL,PI0101201934,13060400005,DERMALIN BURN OINT 30GM UHP,2,297.5,0.0%,221.76,31.88,43.86
GUIWAN - TERMINAL,PI0101201501,13060400005,DERMALIN WFIELD OINT 15GM UHP,2,150,0.0%,142.08,16.08,-8.16
GUIWAN - TERMINAL,PI000000001522,13060400005,DIATABS CAP,484,3574.95,0.0%,3462.63,383.03,-270.71
GUIWAN - TERMINAL,PI0111201656,13060400005,DIOXEL 450MG/50MG  TAB,60,1577.15,0.0%,1961.32,36.96,-421.13
GUIWAN - TERMINAL,PI000000001610,13060400005,DISUDRIN O DROP 10ML,29,3274.1,0.0%,3116.95,350.8,-193.65
GUIWAN - TERMINAL,PI000000001611,13060400005,DISUDRIN O SYR  60ML,27,3105,0.0%,2957.1,332.65,-184.75
GUIWAN - TERMINAL,PI000000001612,13060400005,DISUDRIN O SYR 120ML,13,2245.75,0.0%,2139.01,240.63,-133.89
GUIWAN - TERMINAL,PI000000001621,13060400005,DIZITAB 25MG CHEWABLE TAB,15,157.5,0.0%,141.51,16.88,-0.89
GUIWAN - TERMINAL,PI000000001625,13060400005,DOLAN FP 100MG 60ML,9,819.9,0.0%,743.85,87.84,-11.79
GUIWAN - TERMINAL,PI000000001626,13060400005,DOLAN FP 100MG/2.5ML DROP 15ML,5,422.5,0.0%,401.7,45.25,-24.45
GUIWAN - TERMINAL,PI000000001627,13060400005,DOLAN FP FRT 200MG 60ML,16,2313.6,0.0%,2164.48,247.87,-98.75
GUIWAN - TERMINAL,PI000000001633,13060400005,DOLFENAL 250MG TAB,411,6576,0.0%,5969.97,704.56,-98.53
GUIWAN - TERMINAL,PI000000001634,13060400005,DOLFENAL 500MG TAB,131,3660.37,0.0%,3660.15,342.75,-342.53
GUIWAN - TERMINAL,PI000000001650,13060400005,DOXIN 100MG CAP,43,4020.5,0.0%,3795.18,430.78,-205.46
GUIWAN - TERMINAL,PI0106201530,13060400005,DOXOFIX 400MG TAB,36,702,0.0%,662.08,75.23,-35.31
GUIWAN - TERMINAL,PI000000001655,13060400005,DRENEX .75MG TAB,3,43.8,0.0%,41.72,4.69,-2.61
GUIWAN - TERMINAL,PI000000001656,13060400005,DRENEX 3MG TAB,120,3338.57,0.0%,3254.6,335.91,-251.94
GUIWAN - TERMINAL,PI000000001667,13060400005,DUAVENT PULMONEB 500MCG,202,6902.48,0.0%,7655.41,434.95,-1187.88
GUIWAN - TERMINAL,PI000000001692,13060400005,E ZINC 55MG SYR 60ML,7,707,0.0%,670.18,75.74,-38.92
GUIWAN - TERMINAL,PI000000001701,13060400005,ECZACORT 1% CRM 10GM,8,2396.8,0.0%,2241.79,256.8,-101.79
GUIWAN - TERMINAL,PI0107201343,13060400005,ENERVON ACTIV CAP,96,1272,0.0%,1199.92,136.31,-64.23
GUIWAN - TERMINAL,PI000000001758,13060400005,ENERVON C FLEX TAB,782,5020.9,0.0%,4820.26,537.98,-337.34
GUIWAN - TERMINAL,PI2019000000338,13060400005,ENERVON C FLEX TAB 9+1,6,348.3,0.0%,332.86,37.32,-21.88
GUIWAN - TERMINAL,PI000000001759,13060400005,ENERVON C PLUS SYR  60ML,1,68.75,0.0%,65.4,7.37,-4.02
GUIWAN - TERMINAL,PI000000001760,13060400005,ENERVON C PLUS SYR 120ML,2,287,0.0%,272.96,30.76,-16.72
GUIWAN - TERMINAL,PI000000001761,13060400005,ENERVON C PLUS SYR 250ML,2,500,0.0%,470.36,53.58,-23.94
GUIWAN - TERMINAL,PI000000001762,13060400005,ENERVON C PLUS SYR 500ML,1,371.65,0.0%,353.96,39.82,-22.13
GUIWAN - TERMINAL,PI000000001763,13060400005,ENERVON C TAB 30'S,53,10252.93,0.1%,9808.18,1083.68,-638.93
GUIWAN - TERMINAL,PI2021000000239,13060400005,ENERVON C TAB SUGARFREE FC TAB 30'S,7,1361.5,0.0%,1295.42,145.88,-79.8
GUIWAN - TERMINAL,PI2021000000272,13060400005,EQUAL CLSSC SACHET PDR 1GM 100'S,2,260,0.0%,247.42,27.86,-15.28
GUIWAN - TERMINAL,PI000000001815,13060400005,EQUAL CLSSC SACHET PDR 1GM 50'S,3,454.5,0.0%,413.85,48.69,-8.04
GUIWAN - TERMINAL,PI000000001831,13060400005,ERYTHROMYCIN  500MG TAB PHAREX,8,116,0.0%,128,0,-12
GUIWAN - TERMINAL,PI2018000000349,13060400005,ESENSAMIN TAB,110,2983.2,0.0%,3977.98,0,-994.78
GUIWAN - TERMINAL,PI2020000000115,13060400005,EXFLEM 200MG PDR SOL 3GM SACHET,27,445.5,0.0%,426.65,47.73,-28.88
GUIWAN - TERMINAL,PI202100000055,13060400005,EXFLEM 600MG EFFVSCNT TAB 10'S,4,1100,0.0%,1335.58,37.5,-273.08
GUIWAN - TERMINAL,PI0101202193,13060400005,EXFLEM 600MG GRAN SACHET,89,2897.94,0.0%,3132.79,205.87,-440.72
GUIWAN - TERMINAL,PI000000001887,13060400005,EXIGO  8MG TAB,7,234.5,0.0%,222.25,25.13,-12.88
GUIWAN - TERMINAL,PI000000001888,13060400005,EXIGO 16MG TAB,60,2210.78,0.0%,2586.18,101.81,-477.21
GUIWAN - TERMINAL,PI0106201531,13060400005,EXIGO 24MG TAB,46,2771.5,0.0%,2633.91,296.94,-159.35
GUIWAN - TERMINAL,PI000000001893,13060400005,EXPEL 15MG SYR 60ML,19,2204,0.0%,1909.5,236.17,58.33
GUIWAN - TERMINAL,PI000000001891,13060400005,EXPEL 6MG DROPS 15ML,20,2110,0.0%,1979.25,226.04,-95.29
GUIWAN - TERMINAL,PI0103201516,13060400005,EXPEL OD 75MG CAP,30,622.5,0.0%,586.62,66.7,-30.82
GUIWAN - TERMINAL,PI000000001896,13060400005,EXULTEN 50MG TAB,36,1752.18,0.0%,1759.43,0,-7.25
GUIWAN - TERMINAL,PI000000001930,13060400005,FENOFLEX 160MG CAP,101,3095.9,0.0%,3585.87,0,-489.97
GUIWAN - TERMINAL,PI000000001934,13060400005,FERLIN DROP 15ML,9,1102.5,0.0%,954.36,118.15,29.99
GUIWAN - TERMINAL,PI000000001935,13060400005,FERLIN SYR 120ML,5,1568.75,0.0%,1494.01,168.09,-93.35
GUIWAN - TERMINAL,PI20170000434,13060400005,FLOTERA 5ML.(DROP),1,988.5,0.0%,941.51,105.91,-58.92
GUIWAN - TERMINAL,PI0111201649,13060400005,FLOTERA CHEW TAB,15,449.25,0.0%,428.07,48.13,-26.95
GUIWAN - TERMINAL,PI000000001986,13060400005,FLOXEL  500MG TAB,4,767,0.0%,817,0,-50
GUIWAN - TERMINAL,PI000000001987,13060400005,FLOXEL  750MG TAB,2,561,0.0%,534.26,60.11,-33.37
GUIWAN - TERMINAL,PI20170000108,13060400005,FLUTIZAL 25MCG/250MCG INH,1,612,0.0%,582.4,65.57,-35.97
GUIWAN - TERMINAL,PI2021000000187,13060400005,FORTIMA 22IU/500MG/10MG FC TAB,30,360,0.0%,340.91,38.57,-19.48
GUIWAN - TERMINAL,PI2021000000191,13060400005,FORTIPLEX TAB 11+1 PHAREX,1,178.5,0.0%,169.81,19.13,-10.44
GUIWAN - TERMINAL,PI2019000000128,13060400005,FORTIPLEX TAB PHAREX,64,816,0.0%,1086.79,0,-270.79
GUIWAN - TERMINAL,PI000000002036,13060400005,FOZAL 10MG TAB,29,1281.4,0.0%,1662.72,12.9,-394.22
GUIWAN - TERMINAL,PI0101201744,13060400005,FUNXION  50MG CAP,10,162.5,0.0%,216.5,0,-54
GUIWAN - TERMINAL,PI0103201521,13060400005,FUNXION  75MG CAP,58,1827.25,0.0%,2307.41,35.83,-515.99
GUIWAN - TERMINAL,PI0103201520,13060400005,FUNXION 150MG CAP,40,1878.57,0.0%,2500.48,0,-621.91
GUIWAN - TERMINAL,PI0110201502,13060400005,GI PRO-TEC 1+ LGG 1.5GM SACH,5,160,0.0%,143,17.14,-0.14
GUIWAN - TERMINAL,PI000000002121,13060400005,GI-NORM 10MG TAB,52,1557.4,0.0%,1478.46,166.87,-87.93
GUIWAN - TERMINAL,PI000000002157,13060400005,GLUBITOR 30MG OD TAB,419,3300.09,0.0%,3519.6,0,-219.51
GUIWAN - TERMINAL,PI000000002158,13060400005,GLUBITOR 80MG TAB,210,1700.7,0.0%,1779.14,0,-78.44
GUIWAN - TERMINAL,PI20170000213,13060400005,GLUCOBEST CHOCO PDR 800GM,1,1686,0.0%,1652.82,180.64,-147.46
GUIWAN - TERMINAL,PI20170000214,13060400005,GLUCOBEST VAN PDR 400GM,3,2610.75,0.0%,2603.76,279.72,-272.73
GUIWAN - TERMINAL,PI000000002190,13060400005,GLUMET  500MG TAB,414,3478.93,0.0%,3577.33,0,-98.4
GUIWAN - TERMINAL,PI01012014004,13060400005,GLUMET  850MG TAB,109,1103.08,0.0%,1130.04,0,-26.96
GUIWAN - TERMINAL,PI000000002191,13060400005,GLUMET 1000MG TAB,70,742.8,0.0%,800.1,0,-57.3
GUIWAN - TERMINAL,PI000000002192,13060400005,GLUMET XR 500MG TAB,357,3340.44,0.0%,3674.45,0,-334.01
GUIWAN - TERMINAL,PI000000002198,13060400005,GLYDOLAX 1.9G SUPP INFANT,37,296,0.0%,276.27,31.72,-11.99
GUIWAN - TERMINAL,PI000000002197,13060400005,GLYDOLAX 2.5G SUPP ADULT,43,440.75,0.0%,388.77,47.23,4.75
GUIWAN - TERMINAL,PI000000002215,13060400005,GROWEE PEDTECH DRP 15ML,8,676.8,0.0%,644.32,72.5,-40.02
GUIWAN - TERMINAL,PI000000002217,13060400005,GROWEE PEDTECH SYR 120ML,2,330.6,0.0%,314.8,35.42,-19.62
GUIWAN - TERMINAL,PI000000002218,13060400005,GROWEE PEDTECH SYR 250ML,3,885,0.0%,843.12,94.83,-52.95
GUIWAN - TERMINAL,PI202000000099,13060400005,GROWEE SYR 250ML+CEELIN PLUS 60ML PRO,10,2950,0.0%,2810.4,316.08,-176.48
GUIWAN - TERMINAL,PI2019000000282,13060400005,GYNEPRO FEMWASH 60ML + 3 NAPKINS,3,212.25,0.0%,183.78,22.74,5.73
GUIWAN - TERMINAL,PI2021000000251,13060400005,GYNEPRO FEMWASH 60ML + MEDICOL 2'S PRO,1,70.75,0.0%,67.39,7.58,-4.22
GUIWAN - TERMINAL,PI2019000000344,13060400005,GYNEPRO ULTRA PROT FEM W 150ML,1,160.5,0.0%,151.36,17.2,-8.06
GUIWAN - TERMINAL,PI000000002250,13060400005,HEMANEX 500MG CAP,42,1021.62,0.0%,1189.54,54.81,-222.73
GUIWAN - TERMINAL,PI000000002251,13060400005,HEMARATE FA TAB,84,1911,0.0%,1811.79,204.77,-105.56
GUIWAN - TERMINAL,PI000000002253,13060400005,HEMARATE TAB,77,1770.59,0.0%,1787.12,161.75,-178.28
GUIWAN - TERMINAL,PI000000002260,13060400005,HEMOSTAN  500MG CAP,57,2024.44,0.0%,1995.37,194.25,-165.18
GUIWAN - TERMINAL,PI0111201647,13060400005,HERAGEST 200MG S-GEL CAP,46,2484,0.0%,2336.71,266.15,-118.86
GUIWAN - TERMINAL,PI000000002272,13060400005,HIMOX   500MG CAP,41,516.25,0.0%,642.97,0,-126.72
GUIWAN - TERMINAL,PI000000002277,13060400005,HIMOX 250MG SUSP  60ML,1,149.95,0.0%,141.43,16.07,-7.55
GUIWAN - TERMINAL,PI000000002329,13060400005,HYDRITE APPLE 4.1GM,28,437.1,0.0%,417.23,40.54,-20.67
GUIWAN - TERMINAL,PI000000002330,13060400005,HYDRITE BANANA 4.1GM,14,206.8,0.0%,215.32,15.87,-24.39
GUIWAN - TERMINAL,PI000000002331,13060400005,HYDRITE SACHET,15,236.25,0.0%,224.02,25.33,-13.1
GUIWAN - TERMINAL,PI2021000000304,13060400005,HYDRO AID APPLE FLAVOR 250ML,3,149.25,0.0%,141.52,15.99,-8.26
GUIWAN - TERMINAL,PI2021000000305,13060400005,HYDRO AID GRAPE FLAVOR 250ML,5,248.75,0.0%,235.87,26.65,-13.77
GUIWAN - TERMINAL,PI000000002340,13060400005,HYOS 10MG TAB,22,440,0.0%,419.06,47.14,-26.2
GUIWAN - TERMINAL,PI000000002352,13060400005,HYTAZ 12.5MG TAB,106,460.02,0.0%,512.48,0,-52.46
GUIWAN - TERMINAL,PI000000002353,13060400005,HYTAZ 25MG TAB,31,185.6,0.0%,188.85,0,-3.25
GUIWAN - TERMINAL,PI01012014005,13060400005,IDEZAR 150MG TAB,106,2021,0.0%,2165.61,0,-144.61
GUIWAN - TERMINAL,PI000000002365,13060400005,IMMUNOSIN 500MG TAB,17,446.25,0.0%,392.02,47.82,6.41
GUIWAN - TERMINAL,PI0109201531,13060400005,IMMUNPRO 500MG TAB,2871,20875.35,0.1%,21329.49,1835.51,-2289.65
GUIWAN - TERMINAL,PI000000002390,13060400005,INOFLOX  200MG TAB,6,413.4,0.0%,389.91,44.29,-20.8
GUIWAN - TERMINAL,PI000000002452,13060400005,ISOXILAN 10MG TAB,56,1260,0.0%,1198.4,135.01,-73.41
GUIWAN - TERMINAL,PI000000002473,13060400005,JOVIA 10MG TAB,45,1948.55,0.0%,2249.7,0,-301.15
GUIWAN - TERMINAL,PI000000002491,13060400005,KASTAIR 10MG TAB,13,459.96,0.0%,500.37,34.08,-74.49
GUIWAN - TERMINAL,PI000000002535,13060400005,KIDDILETS 120MG CHEW TAB,56,140,0.0%,131.37,15,-6.37
GUIWAN - TERMINAL,PI000000002558,13060400005,KLAZ 125MG SUSP 70ML,1,689.5,0.0%,656.67,73.88,-41.05
GUIWAN - TERMINAL,PI000000002566,13060400005,KLINDEX 150MG CAP,2,68.29,0.0%,91.02,0,-22.73
GUIWAN - TERMINAL,PI000000002567,13060400005,KLINDEX 300MG CAP,14,1003.8,0.0%,955.59,107.55,-59.34
GUIWAN - TERMINAL,PI01112013119,13060400005,KREMIL S ADVANCE TAB,126,2494.8,0.0%,2377.36,267.3,-149.86
GUIWAN - TERMINAL,PI2018000000429,13060400005,KREMIL S ADVANCE TAB 4+1 PRO,2,158.4,0.0%,150.88,16.97,-9.45
GUIWAN - TERMINAL,PI000000002581,13060400005,KREMIL S TAB,715,4975.43,0.0%,5157.79,429.79,-612.15
GUIWAN - TERMINAL,PI0111201642,13060400005,LACTEZIN 5MG CAP,55,1430,0.0%,1349.99,153.21,-73.2
GUIWAN - TERMINAL,PI0110201505,13060400005,LAVIDA 100/25MG TAB,10,160.71,0.0%,212.2,0,-51.49
GUIWAN - TERMINAL,PI000000002719,13060400005,LIFEZAR  50MG TAB,284,5960.79,0.0%,6567.86,0,-607.07
GUIWAN - TERMINAL,PI000000002720,13060400005,LIFEZAR 100MG TAB,170,3839.68,0.0%,4588.87,0,-749.19
GUIWAN - TERMINAL,PI000000002762,13060400005,LIVERPRIME CAP,43,1477.05,0.0%,1405.93,158.26,-87.14
GUIWAN - TERMINAL,PI000000002765,13060400005,LLANOL 100MG TAB,20,268,0.0%,254.43,28.71,-15.14
GUIWAN - TERMINAL,PI000000002766,13060400005,LLANOL 300MG TAB,11,423.5,0.0%,403.22,45.39,-25.11
GUIWAN - TERMINAL,PI000000002790,13060400005,LORAPED SYR 60ML,8,2044,0.0%,1946.1,219.02,-121.12
GUIWAN - TERMINAL,PI000000002797,13060400005,LORMIDE 2MG CAP,69,517.5,0.0%,486.45,55.46,-24.41
GUIWAN - TERMINAL,PI000000002898,13060400005,MAXVIT CAP,16,224,0.0%,211.32,24,-11.32
GUIWAN - TERMINAL,PI000000002912,13060400005,MEDICOL ADV 200MG CAP,811,4776.93,0.0%,4590.52,511.78,-325.37
GUIWAN - TERMINAL,PI01012014007,13060400005,MEDICOL ADV 400MG CAP,308,3302.6,0.0%,3196.23,349.72,-243.35
GUIWAN - TERMINAL,PI000000006007,13060400005,MEDICOL ADV 400MG CAP 4+1,40,1728,0.0%,1660.4,185.17,-117.57
GUIWAN - TERMINAL,PI0108201542,13060400005,METCORT  4MG TAB,8,78.8,0.0%,74.88,8.44,-4.52
GUIWAN - TERMINAL,PI0101202196,13060400005,METCORT 16MG TAB,12,399,0.0%,380.04,42.75,-23.79
GUIWAN - TERMINAL,PI000000003086,13060400005,MONTRA 30MG CAP,71,1021.64,0.0%,1177.18,52.19,-207.73
GUIWAN - TERMINAL,PI000000003087,13060400005,MONTRA 60MG CAP,7,200.55,0.0%,173.57,21.49,5.49
GUIWAN - TERMINAL,PI000000003102,13060400005,MOTIVEST 20MG CAP,62,2707.6,0.0%,2949.72,0,-242.12
GUIWAN - TERMINAL,PI000000003103,13060400005,MOVELAX 3.3GM/5ML SYR 120ML,2,682.5,0.0%,649.84,73.12,-40.46
GUIWAN - TERMINAL,PI000000003104,13060400005,MOVELAX SYR  30ML,1,79.93,0.0%,101.43,0,-21.5
GUIWAN - TERMINAL,PI0101201746,13060400005,MULTI B TAB,10,45,0.0%,42.5,4.82,-2.32
GUIWAN - TERMINAL,PI201800000077,13060400005,MUPICIN OINT 10GM,4,1573.93,0.0%,1614.28,136.2,-176.55
GUIWAN - TERMINAL,PI000000003142,13060400005,MUPICIN OINT 5GM,1,275.5,0.0%,249.91,29.52,-3.93
GUIWAN - TERMINAL,PI000000003180,13060400005,MYRA  E 400IU CAP 30'S,22,7700,0.1%,7344.7,825,-469.7
GUIWAN - TERMINAL,PI000000003181,13060400005,MYRA  E 400IU CAP FOIL,415,4814,0.0%,4618.17,515.78,-319.95
GUIWAN - TERMINAL,PI202000000074,13060400005,MYRA  E 400IU CAP FOIL 12+2 PRO,15,2088,0.0%,2003.1,223.68,-138.78
GUIWAN - TERMINAL,PI2019000000290,13060400005,MYRA CLSC MOIST LOT 100ML,1,70,0.0%,60.87,7.5,1.63
GUIWAN - TERMINAL,PI2019000000292,13060400005,MYRA CLSC MOIST LOT 175ML,2,260,0.0%,226.08,27.86,6.06
GUIWAN - TERMINAL,PI2019000000293,13060400005,MYRA CLSC MOIST LOT 200ML,2,260,0.0%,226.08,27.86,6.06
GUIWAN - TERMINAL,PI2019000000242,13060400005,MYRA CLSC WHITENING LOT 100ML,2,210,0.0%,182.6,22.5,4.9
GUIWAN - TERMINAL,PI2019000000243,13060400005,MYRA CLSC WHITENING LOT 175ML,1,180,0.0%,156.52,19.29,4.19
GUIWAN - TERMINAL,PI2019000000244,13060400005,MYRA CLSC WHITENING LOT 200ML,1,180,0.0%,156.52,19.29,4.19
GUIWAN - TERMINAL,PI2019000000160,13060400005,MYRA CLSC WHITENING LOT 50ML,1,60,0.0%,52.17,6.43,1.4
GUIWAN - TERMINAL,PI202000000013,13060400005,MYRA CLSC WHITNG LOT 400ML,1,293,0.0%,279.13,31.39,-17.52
GUIWAN - TERMINAL,PI2019000000246,13060400005,MYRA MOIST PLUS LOT 100ML,2,160,0.0%,139.12,17.14,3.74
GUIWAN - TERMINAL,PI2019000000247,13060400005,MYRA MOIST PLUS LOT 200ML,1,150,0.0%,130.44,16.07,3.49
GUIWAN - TERMINAL,PI2019000000248,13060400005,MYRA MOIST PLUS LOT 50ML,1,42.23,0.0%,37.4,4.52,0.31
GUIWAN - TERMINAL,PI2019000000295,13060400005,MYRA SMOOTH GLW MOIST FM 40ML,1,95.9,0.0%,91.3,10.28,-5.68
GUIWAN - TERMINAL,PI2018000000438,13060400005,MYRA ULTIMATE SOFTGEL CAP,92,1771,0.0%,1672.74,189.76,-91.5
GUIWAN - TERMINAL,PI2019000000124,13060400005,MYRA ULTIMATE SOFTGEL CAP 8'S,5,770,0.0%,727.26,82.5,-39.76
GUIWAN - TERMINAL,PI2019000000251,13060400005,MYRA WHITENING PLUS LOT 100ML,1,120,0.0%,104.35,12.86,2.79
GUIWAN - TERMINAL,PI202100000010,13060400005,MYRACOF 30MG TAB 7+1,4,126,0.0%,118.72,13.51,-6.23
GUIWAN - TERMINAL,PI000000003225,13060400005,NAFARIN A TAB,200,1362.26,0.0%,1300,141.2,-78.94
GUIWAN - TERMINAL,PI000000003261,13060400005,NASOCLEAR NASAL SPRAY 30ML,3,225,0.0%,214.26,24.12,-13.38
GUIWAN - TERMINAL,PI000000004035,13060400005,NEO-PYRAZON 50MG TAB,43,984.7,0.0%,936.73,105.5,-57.53
GUIWAN - TERMINAL,PI000000003313,13060400005,NEOZEP DROP 10ML,11,1054.9,0.0%,1003.86,113.05,-62.01
GUIWAN - TERMINAL,PI0105201532,13060400005,NEOZEP FRT CAPLET,3420,16879.89,0.1%,16132.05,1797.21,-1049.37
GUIWAN - TERMINAL,PI20180000007,13060400005,NEOZEP FRT CAPLET 8+2,300,11880,0.1%,11320.78,1272.86,-713.64
GUIWAN - TERMINAL,PI20170000301,13060400005,NEOZEP FRT TAB BUY 5 + 1 N-DROWSY TAB,2,45,0.0%,43.3,4.82,-3.12
GUIWAN - TERMINAL,PI0105201533,13060400005,NEOZEP NON-DROWSY CAPLET,110,607.86,0.0%,596.73,58.52,-47.39
GUIWAN - TERMINAL,PI20170000287,13060400005,NEOZEP NON-DROWSY CAPLET 5+1,10,287.5,0.0%,271,30.8,-14.3
GUIWAN - TERMINAL,PI000000003317,13060400005,NEOZEP SYR 60ML,40,3836,0.0%,3650.36,411.07,-225.43
GUIWAN - TERMINAL,PI000000003348,13060400005,NEUROGEN E REF TAB,192,2501.33,0.0%,2535.88,225.46,-260.01
GUIWAN - TERMINAL,PI2021000000313,13060400005,NEUROGEN E TAB 6+1,10,834,0.0%,792.47,89.37,-47.84
GUIWAN - TERMINAL,PI0108201511,13060400005,NEUROGEN E TAB 7+1,3,291.9,0.0%,277.33,31.28,-16.71
GUIWAN - TERMINAL,PI000000003405,13060400005,NORIZEC 1MG TAB,15,159,0.0%,173.55,0,-14.55
GUIWAN - TERMINAL,PI000000003406,13060400005,NORIZEC 2MG TAB,47,790.02,0.0%,891.59,0,-101.57
GUIWAN - TERMINAL,PI000000003407,13060400005,NORIZEC 3MG TAB,44,1100,0.0%,1150.59,0,-50.59
GUIWAN - TERMINAL,PI000000003420,13060400005,NORPLUS 10MG/12.5MG TAB,25,706.25,0.0%,672.06,0,34.19
GUIWAN - TERMINAL,PI000000003424,13060400005,NORTEN 10MG TAB,60,975,0.0%,1060.2,0,-85.2
GUIWAN - TERMINAL,PI20170000218,13060400005,NUTRIBEST VAN PDR 400GM,3,2326.5,0.0%,2258.49,249.27,-181.26
GUIWAN - TERMINAL,PI000000003458,13060400005,NUTRILIN DROP 15ML,14,1141,0.0%,1085.14,122.22,-66.36
GUIWAN - TERMINAL,PI000000003459,13060400005,NUTRILIN DROP 30ML,3,363,0.0%,345.54,38.89,-21.43
GUIWAN - TERMINAL,PI000000003460,13060400005,NUTRILIN SYR 120ML,10,1817.5,0.0%,1729.72,194.72,-106.94
GUIWAN - TERMINAL,PI000000003461,13060400005,NUTRILIN SYR 250ML,2,637,0.0%,606.46,68.26,-37.72
GUIWAN - TERMINAL,PI000000003464,13060400005,NUTROPLEX W/I&L SYR  60ML,2,166.5,0.0%,157.32,17.84,-8.66
GUIWAN - TERMINAL,PI000000003465,13060400005,NUTROPLEX W/I&L SYR 120ML,2,314,0.0%,298.86,33.64,-18.5
GUIWAN - TERMINAL,PI000000003466,13060400005,NUTROPLEX W/I&L SYR 250ML,7,1900.5,0.0%,1808.8,203.63,-111.93
GUIWAN - TERMINAL,PI000000003477,13060400005,OBIMIN PLUS CAP,140,2310,0.0%,2196.6,247.52,-134.12
GUIWAN - TERMINAL,PI000000003525,13060400005,OMEPRON  20MG CAP,25,1072.38,0.0%,1069.83,101.13,-98.58
GUIWAN - TERMINAL,PI000000003526,13060400005,OMEPRON  40MG CAP,17,943.33,0.0%,1080.01,50.03,-186.71
GUIWAN - TERMINAL,PI000000003527,13060400005,OMEPRON 40MG 10ML VL,2,1041.43,0.0%,1361.07,0,-319.64
GUIWAN - TERMINAL,PI000000003666,13060400005,PEDIAMOX 250MG SUSP  60ML,1,119.95,0.0%,114.25,0,5.7
GUIWAN - TERMINAL,PI000000003667,13060400005,PEDIAMOX DRP 10ML,5,397.5,0.0%,381.86,42.6,-26.96
GUIWAN - TERMINAL,PI2021000000253,13060400005,PH CARE COOLING COMFORT FW 50ML P8.00 OFF,2,88,0.0%,79.28,9.42,-0.7
GUIWAN - TERMINAL,PI2021000000107,13060400005,PH CARE COOLING COMFORT FW 5ML,6,36,0.0%,33.33,3.86,-1.19
GUIWAN - TERMINAL,PI2021000000109,13060400005,PH CARE DELICATE WHITE FW 50ML,4,224,0.0%,209.36,24,-9.36
GUIWAN - TERMINAL,PI2021000000254,13060400005,PH CARE DELICATE WHITE FW 50ML P8.00 OFF,1,48,0.0%,43.38,5.14,-0.52
GUIWAN - TERMINAL,PI2021000000110,13060400005,PH CARE DELICATE WHITE FW 5ML,9,63,0.0%,58.88,6.75,-2.63
GUIWAN - TERMINAL,PI2021000000114,13060400005,PH CARE FLORAL CLEAN FEM WIPES 10'S,1,39.5,0.0%,36.79,4.23,-1.52
GUIWAN - TERMINAL,PI2021000000112,13060400005,PH CARE FLORAL CLEAN FW 50ML,1,50.25,0.0%,46.73,5.38,-1.86
GUIWAN - TERMINAL,PI2021000000256,13060400005,PH CARE FLORAL CLEAN FW 50ML P8.00 OFF,1,42.25,0.0%,37.77,4.53,-0.05
GUIWAN - TERMINAL,PI2021000000113,13060400005,PH CARE FLORAL CLEAN FW 5ML,16,80,0.0%,74.77,8.57,-3.34
GUIWAN - TERMINAL,PI2020000000160,13060400005,PH CARE NATL GUAVA 50ML P8.00 OFF,2,86,0.0%,79.38,9.22,-2.6
GUIWAN - TERMINAL,PI2021000000257,13060400005,PH CARE NATURAL PROTECTION FW 50ML P8.00 OFF,4,181,0.0%,162.32,19.4,-0.72
GUIWAN - TERMINAL,PI2021000000117,13060400005,PH CARE NATURAL PROTECTION FW 5ML,13,78,0.0%,72.22,8.37,-2.59
GUIWAN - TERMINAL,PI000000003825,13060400005,PLOGREL 75MG TAB,154,4678.41,0.0%,6136.31,118.81,-1576.71
GUIWAN - TERMINAL,PI000000003877,13060400005,PRAVAZ 20MG TAB,35,875,0.0%,833.56,93.75,-52.31
GUIWAN - TERMINAL,PI000000003878,13060400005,PRAVAZ 40MG TAB,84,2562,0.0%,2430.4,0,131.6
GUIWAN - TERMINAL,PI0101201875,13060400005,PROGLIN  50MG TAB,220,5428,0.0%,5996.5,0,-568.5
