Branch,Product ID,Principal ID,Product,Qty,Total,%,Cost,Tax,Gross Profit
STA CATALINA,PI2020000000116,13060400005,RM TOLNAFTATE 10MG/G OINT 15GM,1,250,0.0%,250,26.79,-26.79
STA CATALINA,PI000000004311,13060400005,RM TRIMETAZIDINE 35MG TAB,37,487.76,0.0%,396.43,0,91.33
STA CATALINA,PI2020000000224,13060400005,RM VALSARTAN 160MG FC TAB,10,250,0.0%,200,0,50
STA CATALINA,PI000000004312,13060400005,RM VITAMIN B COMPLEX TAB,125,562.5,0.0%,562.5,60.26,-60.26
STA CATALINA,PI20170000251,13060400005,RM ZINC-C 105MG/10MG SYR 120ML,2,212,0.0%,212,22.72,-22.72
STA CATALINA,PI000000004352,13060400005,ROSWIN 20MG TAB,4,176,0.0%,167.6,0,8.4
STA CATALINA,PI000000004569,13060400005,SIVEROL  50MG CAP,166,4976.92,0.0%,4799.54,514.63,-337.25
STA CATALINA,PI000000004571,13060400005,SKELAN 220MG TAB,23,211.6,0.0%,201.14,22.67,-12.21
STA CATALINA,PI2021000000450,13060400005,SKELAN 220MG TAB 5+1,1,46,0.0%,43.7,4.93,-2.63
STA CATALINA,PI000000004573,13060400005,SKELAN 550MG TAB,174,3219,0.0%,3122.94,344.88,-248.82
STA CATALINA,PI2020000000210,13060400005,SODIUM ASCORBATE 568.18MG CAP PHAREX,10,67.5,0.0%,57.39,7.23,2.88
STA CATALINA,PI000000004593,13060400005,SOLMUX 100MG SYR  60ML,5,505,0.0%,478.3,54.1,-27.4
STA CATALINA,PI000000004595,13060400005,SOLMUX 200MG SUSP  60ML,3,317.7,0.0%,302.52,34.05,-18.87
STA CATALINA,PI000000004596,13060400005,SOLMUX 200MG SUSP 120ML,1,161,0.0%,153.25,17.25,-9.5
STA CATALINA,PI000000004598,13060400005,SOLMUX 500MG CAP,274,2877,0.0%,2710.07,308.3,-141.37
STA CATALINA,PI2018000000350,13060400005,SOLMUX ADV 500MG/5MG FC CPL,14,185.5,0.0%,171.7,19.88,-6.08
STA CATALINA,PI000000004601,13060400005,SOLMUX BRONCHO R SUSP  60ML,2,265.4,0.0%,252.76,28.44,-15.8
STA CATALINA,PI000000004603,13060400005,SOLMUX DROPS 15ML,1,99.3,0.0%,94.58,10.64,-5.92
STA CATALINA,PI000000004604,13060400005,SOLMUX FRT SUSP 60ML,7,903,0.0%,861.35,96.74,-55.09
STA CATALINA,PI01082013227,13060400005,SONIPHEN 50MG AMP 1ML,3,457.5,0.0%,407.82,49.02,0.66
STA CATALINA,PI201800000079,13060400005,SOREXIDINE GAR 120ML PHAREX,1,162,0.0%,161.91,17.36,-17.27
STA CATALINA,PI201800000080,13060400005,SOREXIDINE GAR 60ML PHAREX,3,282,0.0%,281.43,30.21,-29.64
STA CATALINA,PI000000004720,13060400005,SUMAPEN 250MG CAP,18,208.8,0.0%,198.47,22.37,-12.04
STA CATALINA,PI01082013301,13060400005,SUPRACID 325MG TAB 100'S,1,78.5,0.0%,74.84,8.41,-4.75
STA CATALINA,PI0106201307,13060400005,SUPRACID 650MG TAB 100'S,9,1036.13,0.0%,1018.89,101.92,-84.68
STA CATALINA,PI0112201502,13060400005,SURELAX 17G SAC,4,199,0.0%,189.08,21.32,-11.4
STA CATALINA,PI000000004751,13060400005,SWISH PEPPERMINT SPRAY 10ML,1,103,0.0%,97.23,11.04,-5.27
STA CATALINA,PI000000004792,13060400005,TASCIT 10MEQ TAB,112,1993.6,0.0%,1932.48,0,61.12
STA CATALINA,PI0111201657,13060400005,TASCIT 15MEQ TAB,42,958.8,0.0%,1022.05,0,-63.25
STA CATALINA,PI000000004856,13060400005,TERGECEF  DROP 10ML,2,595,0.0%,566.58,63.76,-35.34
STA CATALINA,PI0000000051082,13060400005,TERGECEF OD 400MG CAP,7,1286.95,0.0%,1249.5,137.89,-100.44
STA CATALINA,PI000000004891,13060400005,THERABLOC  25MG TAB,20,147,0.0%,138.89,0,8.11
STA CATALINA,PI000000004892,13060400005,THERABLOC  50MG TAB,21,219.45,0.0%,203.22,0,16.23
STA CATALINA,PI000000004906,13060400005,TIKI TIKI PLUS DROPS 15ML,8,412,0.0%,392.48,44.16,-24.64
STA CATALINA,PI000000004907,13060400005,TIKI TIKI PLUS DROPS 30ML,26,2125.5,0.0%,2022.28,227.76,-124.54
STA CATALINA,PI000000004908,13060400005,TIKI TIKI STAR SYR  60ML,5,307.5,0.0%,292.7,32.95,-18.15
STA CATALINA,PI000000004909,13060400005,TIKI TIKI STAR SYR 120ML,7,796.6,0.0%,758.73,85.33,-47.46
STA CATALINA,PI20170000258,13060400005,TRISOPURE BABYWASH 60ML,1,62.45,0.0%,59.44,6.69,-3.68
STA CATALINA,PI000000005020,13060400005,TRITAB,212,2067,0.0%,2180.31,0,-113.31
STA CATALINA,PI000000005027,13060400005,TRIZOLE SUSP 30ML,1,191.95,0.0%,182.81,20.57,-11.43
STA CATALINA,PI000000005031,13060400005,TROMBOCIL  50MG TAB,60,1190,0.0%,1397.46,52.5,-259.96
STA CATALINA,PI000000005043,13060400005,TUSERAN FRT REF CAP,185,1850,0.0%,1745.31,198.22,-93.53
STA CATALINA,PI20170000211,13060400005,TUSERAN NIGHT 12.5MG/12.5MG SYR 60ML,4,500,0.0%,477.08,53.57,-30.65
STA CATALINA,PI20170000388,13060400005,UHP BRONCHO CAP 500MG,26,130,0.0%,122.64,13.93,-6.57
STA CATALINA,PI20170000390,13060400005,UHP FERSULFATE PLUS 300MG/250MCG TAB,122,427,0.0%,402.6,45.76,-21.36
STA CATALINA,PI0101201742,13060400005,URINORM 40MG TAB,82,2237.49,0.0%,2436.77,153.78,-353.06
STA CATALINA,PI0101201743,13060400005,URINORM 80MG TAB,7,291.2,0.0%,277.36,31.2,-17.36
STA CATALINA,PI000000005104,13060400005,VALPROS 500MG CR TAB,41,920.97,0.0%,1044.67,51.59,-175.29
STA CATALINA,PI000000005120,13060400005,VANEULAR TAB,30,573,0.0%,545.52,61.39,-33.91
STA CATALINA,PI000000005174,13060400005,VESTAR 35MG TAB,189,3786.75,0.0%,3631.27,0,155.48
STA CATALINA,PI202100000074,13060400005,VIGOR ACE SG CAP IN FOIL,15,296.25,0.0%,279.54,31.74,-15.03
STA CATALINA,PI000000005230,13060400005,VITAMIN B1 6 12 TAB PHAREX,814,3533.43,0.0%,3663,344.15,-473.72
STA CATALINA,PI000000005232,13060400005,VITAMIN E 400IU CAP PHAREX,10,85,0.0%,85,9.11,-9.11
STA CATALINA,PI000000005420,13060400005,ZEGEN 500MG TAB,14,704.48,0.0%,938.1,0,-233.62
CITIMART,PI000000000139,13060400005,ALAXAN FR CAP,576,4550.4,0.0%,4339.53,487.56,-276.69
CITIMART,PI2019000000337,13060400005,ALAXAN FR CAP 5+1,23,902.75,0.0%,866.41,96.73,-60.39
CITIMART,PI000000000157,13060400005,ALENDRA 70MG TAB,12,2905.71,0.0%,3876,0,-970.29
CITIMART,PI000000000170,13060400005,ALGESIA 37.5MG/325MG TAB,104,4886.41,0.0%,5037.33,414.48,-565.4
CITIMART,PI2018000000348,13060400005,ALGINA ORAL SUSP SACHET 10ML,66,1699.5,0.0%,1618.12,182.11,-100.73
CITIMART,PI000000000173,13060400005,ALLERKID DROP 10ML,14,2170,0.0%,2087.51,232.51,-150.02
CITIMART,PI000000000174,13060400005,ALLERKID SYR 30ML,11,1561.45,0.0%,1501.5,167.31,-107.36
CITIMART,PI000000000175,13060400005,ALLERKID SYR 60ML,11,2832.5,0.0%,2696.76,303.49,-167.75
CITIMART,PI000000000176,13060400005,ALLERTA 10MG TAB,38,845.5,0.0%,798.65,90.59,-43.74
CITIMART,PI0000000051083,13060400005,ALLERZET 5MG TAB,26,506.83,0.0%,540.46,37.54,-71.17
CITIMART,PI000000000191,13060400005,ALNIX 10MG TAB,44,1271.6,0.0%,1210.9,136.25,-75.55
CITIMART,PI000000000192,13060400005,ALNIX 2.5MG DRP 10ML,1,187,0.0%,177.58,20.04,-10.62
CITIMART,PI000000000193,13060400005,ALNIX 5MG SYR 30ML,1,162,0.0%,154.43,17.36,-9.79
CITIMART,PI000000000195,13060400005,ALNIX PLUS SYR 60ML,1,293,0.0%,278.48,31.39,-16.87
CITIMART,PI000000000196,13060400005,ALNIX PLUS TAB,3,65.4,0.0%,62.25,7.01,-3.86
CITIMART,PI000000005679,13060400005,AMENA 2.5MG TAB,1,1148,0.0%,1092,123,-67
CITIMART,PI0103201510,13060400005,AMLIFE 100MG/ 5MG TAB,87,2315.7,0.0%,2308.37,0,7.33
CITIMART,PI0101202195,13060400005,AMLIFE 100MG/10MG TAB,86,2710.5,0.0%,2661.89,0,48.61
CITIMART,PI0101202194,13060400005,AMLIFE 50MG/5MG TAB,365,7858.5,0.1%,8070.54,0,-212.04
CITIMART,PI2017000075,13060400005,AMLIFE PLUS 100/5/12.5MG TAB,10,279,0.0%,265.34,0,13.66
CITIMART,PI000000000332,13060400005,AMVASC BE  5MG TAB,97,1744.05,0.0%,1775.54,0,-31.49
CITIMART,PI000000000333,13060400005,AMVASC BE 10MG TAB,222,5806.25,0.1%,6608.51,0,-802.26
CITIMART,PI000000000335,13060400005,AMVASC PLUS  5MG/12.5MG TAB,10,189.5,0.0%,180.2,0,9.3
CITIMART,PI0108201512,13060400005,ANAZOLE 1MG TAB,15,2064,0.0%,2524.5,0,-460.5
CITIMART,PI000000000387,13060400005,APPEBON KID SYR  60ML,7,731.5,0.0%,696.5,78.39,-43.39
CITIMART,PI000000000388,13060400005,APPEBON KID SYR 120ML,8,1407.6,0.0%,1340.71,150.81,-83.92
CITIMART,PI000000000389,13060400005,APPEBON KID SYR 250ML,4,1302,0.0%,1240.6,139.51,-78.11
CITIMART,PI000000000390,13060400005,APPEBON W/FE CAP,145,2814.29,0.0%,2763.73,278.57,-228.01
CITIMART,PI000000000391,13060400005,APPEBON W/FE SYR  60ML,3,787.5,0.0%,749.82,84.39,-46.71
CITIMART,PI000000000392,13060400005,APPEBON W/FE SYR 120ML,3,1498.5,0.0%,1427.1,160.56,-89.16
CITIMART,PI000000000454,13060400005,ASMALIN 100MCG NON CFC,2,789.9,0.0%,751.36,84.64,-46.1
CITIMART,PI000000000455,13060400005,ASMALIN 2.5 PULMO NEB,53,1351.5,0.0%,1287.05,144.8,-80.35
CITIMART,PI000000000463,13060400005,ASPILETS 80MG TAB,970,2972.45,0.0%,2813,0,159.45
CITIMART,PI000000000464,13060400005,ASPILETS EC 80MG TAB,150,402.6,0.0%,436.35,0,-33.75
CITIMART,PI000000000470,13060400005,ATEPROS 5MG TAB,122,5341.8,0.1%,7067.46,13.05,-1738.71
CITIMART,PI000000000515,13060400005,AVAMAX 10MG TAB,32,797.9,0.0%,765,0,32.9
CITIMART,PI000000000516,13060400005,AVAMAX 20MG TAB,77,2154.88,0.0%,2166.87,0,-11.99
CITIMART,PI000000000517,13060400005,AVAMAX 40MG TAB,154,4976.2,0.0%,5252.37,0,-276.17
CITIMART,PI0101202142,13060400005,AVAMAX 80MG TAB,35,1253,0.0%,1193.72,0,59.28
CITIMART,PI000000000551,13060400005,BACTIFREE OINT  5GM,2,551,0.0%,524.8,59.04,-32.84
CITIMART,PI000000000552,13060400005,BACTIFREE OINT 10GM,1,464.75,0.0%,442.75,49.79,-27.79
CITIMART,PI000000000663,13060400005,BIOFLU REF TAB,1496,11220,0.1%,10667.32,1202.18,-649.5
CITIMART,PI000000000669,13060400005,BIOGESIC 100MG DROP 15ML,31,2128.18,0.0%,2030.19,228.05,-130.06
CITIMART,PI000000000665,13060400005,BIOGESIC 120MG ORAN 60ML,61,4955.67,0.0%,4723.84,530.92,-299.09
CITIMART,PI000000000664,13060400005,BIOGESIC 120MG STRAW 60ML,3,243.9,0.0%,232.32,26.13,-14.55
CITIMART,PI000000000667,13060400005,BIOGESIC 250MG ORAN 60ML,36,4604.4,0.0%,4382.7,493.3,-271.6
CITIMART,PI0103201501,13060400005,BIOGESIC 500MG CAPLET,6378,23877.84,0.2%,22797.37,2549.74,-1469.27
CITIMART,PI202100000021,13060400005,BIOGESIC 500MG CAPLET 10'S,20,740,0.0%,715,79.29,-54.29
CITIMART,PI000000000695,13060400005,BPNORM 10MG TAB,20,420,0.0%,465.04,0,-45.04
CITIMART,PI000000000787,13060400005,CALCIUMADE TAB,261,2419.79,0.0%,2376.33,243.3,-199.84
CITIMART,PI0108201551,13060400005,CALCIUMADE TAB 12'S,2,228,0.0%,217.78,24.42,-14.2
CITIMART,PI000000000808,13060400005,CANDEZ  8MG TAB,90,1735.65,0.0%,1711.64,0,24.01
CITIMART,PI000000000809,13060400005,CANDEZ 16MG TAB,57,1642.2,0.0%,1871.54,0,-229.34
CITIMART,PI000000000810,13060400005,CANDEZ PLUS 16MG/12.5MG TAB,4,136.4,0.0%,129.81,0,6.59
CITIMART,PI000000000851,13060400005,CARDIOSEL  50MG TAB,248,974.1,0.0%,1003.57,0,-29.47
CITIMART,PI000000000853,13060400005,CARDIOSEL 47.5MG OD TAB,130,720,0.0%,740.4,0,-20.4
CITIMART,PI000000000873,13060400005,CARVID  6.25MG TAB,340,3511.2,0.0%,3561.39,0,-50.19
CITIMART,PI000000000872,13060400005,CARVID 25MG TAB,147,2246.04,0.0%,2566.32,0,-320.28
CITIMART,PI000000000888,13060400005,CEELIN 100MG SYR  60ML,10,675,0.0%,630,72.3,-27.3
CITIMART,PI000000000890,13060400005,CEELIN 100MG SYR 120ML,24,2928,0.0%,2785.91,313.68,-171.59
CITIMART,PI000000000892,13060400005,CEELIN 100MG SYR 250ML,9,2054.25,0.0%,1956.06,220.11,-121.92
CITIMART,PI000000000894,13060400005,CEELIN 100MG SYR 500ML,5,2064.75,0.0%,1966.35,221.2,-122.8
CITIMART,PI000000000896,13060400005,CEELIN CHEWABLE TAB 30'S,9,1307.25,0.0%,1244.88,140.05,-77.68
CITIMART,PI000000000895,13060400005,CEELIN CHEWABLE TAB 60'S,4,1063.8,0.0%,16.88,113.96,932.96
CITIMART,PI000000000897,13060400005,CEELIN DROP 15ML,16,1156,0.0%,1100,123.84,-67.84
CITIMART,PI000000000898,13060400005,CEELIN DROP 30ML,22,2858.9,0.0%,2722.94,306.29,-170.33
CITIMART,PI000000005683,13060400005,CEELIN PLUS  15ML,7,614.25,0.0%,574.07,65.8,-25.62
CITIMART,PI000000005684,13060400005,CEELIN PLUS  30ML,8,1204,0.0%,1146.4,129.02,-71.42
CITIMART,PI000000000901,13060400005,CEELIN PLUS  60ML,17,1351.5,0.0%,1262.93,144.84,-56.27
CITIMART,PI000000000903,13060400005,CEELIN PLUS 120ML,63,9245.25,0.1%,8807.4,990.53,-552.68
CITIMART,PI000000000904,13060400005,CEELIN PLUS 250ML,9,2506.5,0.0%,2341.37,268.56,-103.43
CITIMART,PI0103201602,13060400005,CEELIN PLUS CHEWTAB,502,2986.9,0.0%,2843.11,320.06,-176.27
CITIMART,PI2019000000207,13060400005,CEELIN PLUS CHEWTAB 10'S,5,297.5,0.0%,283.2,31.88,-17.58
CITIMART,PI0106201306,13060400005,CEETAB 500MG TAB 100'S,4,912.56,0.0%,8.68,97.76,806.12
CITIMART,PI01122013062,13060400005,CEETAB DAILY TAB,878,1922.56,0.0%,1907.73,192.19,-177.36
CITIMART,PI2021000000357,13060400005,CEETAB KIDS 120ML,1,118.9,0.0%,113.21,12.74,-7.05
CITIMART,PI000000000931,13060400005,CEFALIN  500MG CAP,15,715.5,0.0%,681.34,76.66,-42.5
CITIMART,PI000000000932,13060400005,CEFALIN 100MG DROP 10ML,1,144.75,0.0%,137.74,15.51,-8.5
CITIMART,PI20170000254,13060400005,CELETEQUE ACNE SOL FM GEL 50ML,2,612,0.0%,582.6,65.58,-36.18
CITIMART,PI2019000000374,13060400005,CELETEQUE ACNE SOL PORE MIN SER 20ML,1,296.75,0.0%,282.61,31.79,-17.65
CITIMART,PI000000000988,13060400005,CELETEQUE ACNE SOL TONER  65ML,4,325,0.0%,303.76,34.84,-13.6
CITIMART,PI000000000975,13060400005,CELETEQUE ALC FREE TONER 65ML,1,77,0.0%,73,0,4
CITIMART,PI20170000255,13060400005,CELETEQUE BRIGHTENING FW 75ML,3,411,0.0%,391.32,44.04,-24.36
CITIMART,PI000000000978,13060400005,CELETEQUE HYDR FM LIQ 100ML,1,233,0.0%,217.39,24.96,-9.35
CITIMART,PI000000000983,13060400005,CELETEQUE HYDR FW LIQ  60ML,3,249,0.0%,232.17,26.67,-9.84
CITIMART,PI000000000984,13060400005,CELETEQUE HYDR FW LIQ 100ML,2,261,0.0%,243.48,27.96,-10.44
CITIMART,PI000000000989,13060400005,CELETEQUE HYDR TONER 125ML,4,483,0.0%,460,51.76,-28.76
CITIMART,PI2019000000375,13060400005,CELETEQUE LINE-RDCNG EYE MASK 4ML,1,95.9,0.0%,91.3,10.28,-5.68
CITIMART,PI000000001092,13060400005,CHOLINERV   500MG TAB,116,6199.7,0.1%,6927.09,0,-727.39
CITIMART,PI0104201601,13060400005,CHOLINERV  1G TAB,21,1655.39,0.0%,1723.22,0,-67.83
CITIMART,PI202000000057,13060400005,CLOBENATE 500MCG CRM 15GM,1,337.5,0.0%,450,0,-112.5
CITIMART,PI202000000056,13060400005,CLOBENATE 500MCG/G CRM 5GM,1,213,0.0%,202.83,22.82,-12.65
CITIMART,PI000000001232,13060400005,CLONIPRESS  75MCG TAB,62,1200.6,0.0%,1279.27,0,-78.67
CITIMART,PI000000001233,13060400005,CLONIPRESS 150MCG TAB,10,283.2,0.0%,336.72,0,-53.52
CITIMART,PI000000001337,13060400005,COMBIZAR  50MG/12.5MG TAB,91,2065.5,0.0%,2104.5,0,-39
CITIMART,PI000000001338,13060400005,COMBIZAR 100MG/25MG TAB,123,3726,0.0%,4036.15,0,-310.15
CITIMART,PI000000001352,13060400005,CONZACE CAP,1054,12485.72,0.1%,12537.43,1153.11,-1204.82
CITIMART,PI000000001414,13060400005,COXID 200MG CAP,28,963.57,0.0%,943.88,95.09,-75.4
CITIMART,PI01012014003,13060400005,COXID 400MG CAP,5,272.5,0.0%,259.31,29.2,-16.01
CITIMART,PI000000001456,13060400005,DAZOMET 500MG TAB,53,993.75,0.0%,1009.78,0,-16.03
CITIMART,PI000000001460,13060400005,DECILONE 4MG FRT TAB,194,5286.5,0.1%,5021.06,0,265.44
CITIMART,PI01122013005,13060400005,DECOLGEN FRT TAB,748,4450.6,0.0%,4233.68,476.89,-259.97
CITIMART,PI000000001467,13060400005,DECOLGEN NO-DROWSE TAB,16,107.2,0.0%,102.08,11.49,-6.37
CITIMART,PI000000001471,13060400005,DECOLSIN CAP REF,103,1133,0.0%,1089.74,121.39,-78.13
CITIMART,PI000000001472,13060400005,DECOLSIN SUSP REF  60ML,9,953.1,0.0%,907.49,102.13,-56.52
CITIMART,PI0101201828,13060400005,DERMALIN BURN OINT 15GM UHP,2,189,0.0%,170.4,20.26,-1.66
CITIMART,PI0101201934,13060400005,DERMALIN BURN OINT 30GM UHP,1,148.75,0.0%,141.51,15.94,-8.7
CITIMART,PI0101201699,13060400005,DERMALIN WFIELD OINT 30GM UHP,1,119.5,0.0%,113.67,12.8,-6.97
CITIMART,PI2020000000241,13060400005,DERMATEC 1MG/G CRM 5GM UHP,1,267.5,0.0%,254.72,28.66,-15.88
CITIMART,PI000000001522,13060400005,DIATABS CAP,251,1854.1,0.0%,1794.93,198.68,-139.51
CITIMART,PI0101201778,13060400005,DIATABS CAP 5+1,4,148,0.0%,143.08,15.85,-10.93
CITIMART,PI0111201656,13060400005,DIOXEL 450MG/50MG  TAB,40,1330.71,0.0%,1307.54,129.38,-106.21
CITIMART,PI000000001610,13060400005,DISUDRIN O DROP 10ML,15,1688.46,0.0%,1612.2,180.93,-104.67
CITIMART,PI000000001611,13060400005,DISUDRIN O SYR  60ML,12,1380,0.0%,1314.24,147.84,-82.08
CITIMART,PI000000001612,13060400005,DISUDRIN O SYR 120ML,5,863.75,0.0%,822.66,92.55,-51.46
CITIMART,PI000000001625,13060400005,DOLAN FP 100MG 60ML,4,364.4,0.0%,347.12,39.04,-21.76
CITIMART,PI000000001627,13060400005,DOLAN FP FRT 200MG 60ML,7,1012.2,0.0%,964.18,108.44,-60.42
CITIMART,PI000000001633,13060400005,DOLFENAL 250MG TAB,266,4256,0.0%,4053.01,456.03,-253.04
CITIMART,PI000000001634,13060400005,DOLFENAL 500MG TAB,61,1790.35,0.0%,1704.34,191.81,-105.8
CITIMART,PI000000001650,13060400005,DOXIN 100MG CAP,8,639.86,0.0%,706.08,0,-66.22
CITIMART,PI0106201530,13060400005,DOXOFIX 400MG TAB,38,573.86,0.0%,698.85,16.72,-141.71
CITIMART,PI000000001655,13060400005,DRENEX .75MG TAB,18,262.8,0.0%,250.33,28.16,-15.69
CITIMART,PI000000001656,13060400005,DRENEX 3MG TAB,245,6431.25,0.1%,5932.87,0,498.38
CITIMART,PI000000001667,13060400005,DUAVENT PULMONEB 500MCG,80,2501.71,0.0%,3031.84,85.29,-615.42
CITIMART,PI000000001691,13060400005,E ZINC 27.5MG DROP 15ML,1,94.35,0.0%,89.86,10.11,-5.62
CITIMART,PI000000001692,13060400005,E ZINC 55MG SYR 60ML,7,707,0.0%,670.18,75.74,-38.92
CITIMART,PI0107201343,13060400005,ENERVON ACTIV CAP,63,834.75,0.0%,786.78,89.44,-41.47
CITIMART,PI000000001758,13060400005,ENERVON C FLEX TAB,1181,7597.18,0.1%,7279.7,808.58,-491.1
CITIMART,PI000000001759,13060400005,ENERVON C PLUS SYR  60ML,2,137.5,0.0%,130.8,14.74,-8.04
CITIMART,PI000000001760,13060400005,ENERVON C PLUS SYR 120ML,6,861,0.0%,818.89,92.27,-50.16
CITIMART,PI000000001761,13060400005,ENERVON C PLUS SYR 250ML,3,750,0.0%,705.54,80.37,-35.91
CITIMART,PI000000001763,13060400005,ENERVON C TAB 30'S,42,8169,0.1%,7772.52,875.28,-478.8
CITIMART,PI000000001815,13060400005,EQUAL CLSSC SACHET PDR 1GM 50'S,2,303,0.0%,275.9,32.46,-5.36
CITIMART,PI000000001814,13060400005,EQUAL SACHET  PDR 1GM 12'S,1,36.5,0.0%,33.79,3.91,-1.2
CITIMART,PI202100000055,13060400005,EXFLEM 600MG EFFVSCNT TAB 10'S,8,2100,0.0%,2671.13,37.5,-608.63
CITIMART,PI000000001887,13060400005,EXIGO  8MG TAB,18,603,0.0%,571.49,64.6,-33.09
CITIMART,PI000000001888,13060400005,EXIGO 16MG TAB,20,814.5,0.0%,862.05,63.03,-110.58
CITIMART,PI0106201531,13060400005,EXIGO 24MG TAB,65,3847.39,0.0%,3721.83,393.79,-268.23
CITIMART,PI000000001893,13060400005,EXPEL 15MG SYR 60ML,20,2320,0.0%,2210.83,248.6,-139.43
CITIMART,PI000000001891,13060400005,EXPEL 6MG DROPS 15ML,11,1160.5,0.0%,1103.63,124.32,-67.45
CITIMART,PI000000001896,13060400005,EXULTEN 50MG TAB,30,1232.4,0.0%,1437.44,0,-205.04
CITIMART,PI000000001934,13060400005,FERLIN DROP 15ML,7,884.5,0.0%,816.55,94.79,-26.84
CITIMART,PI000000001935,13060400005,FERLIN SYR 120ML,2,627.5,0.0%,597.6,67.24,-37.34
CITIMART,PI000000001940,13060400005,FERSULFATE IRON TAB UHP 100'S,6,765.43,0.0%,844.98,60.43,-139.98
CITIMART,PI20170000434,13060400005,FLOTERA 5ML.(DROP),1,988.5,0.0%,941.5,105.91,-58.91
CITIMART,PI0111201649,13060400005,FLOTERA CHEW TAB,17,509.15,0.0%,485.01,54.55,-30.41
CITIMART,PI20170000108,13060400005,FLUTIZAL 25MCG/250MCG INH,1,437.14,0.0%,582.4,0,-145.26
CITIMART,PI0101201538,13060400005,FORTI-D 800IU CAP,15,96.75,0.0%,91.98,10.37,-5.6
CITIMART,PI000000002029,13060400005,FORTIFER FA ROTACAP,30,316.07,0.0%,419.89,0,-103.82
CITIMART,PI2021000000414,13060400005,FORTIMA 22IU/500MG/10MG FC TAB 7+1,8,672,0.0%,636.63,72,-36.63
CITIMART,PI2019000000128,13060400005,FORTIPLEX TAB PHAREX,185,3251.25,0.0%,3141.5,334.7,-224.95
CITIMART,PI000000002036,13060400005,FOZAL 10MG TAB,30,1290,0.0%,1719.91,0,-429.91
CITIMART,PI0101201744,13060400005,FUNXION  50MG CAP,15,341.25,0.0%,324.75,36.57,-20.07
CITIMART,PI0103201521,13060400005,FUNXION  75MG CAP,120,4222.8,0.0%,4326.43,0,-103.63
CITIMART,PI0103201520,13060400005,FUNXION 150MG CAP,10,612.5,0.0%,625.15,0,-12.65
CITIMART,PI000000002121,13060400005,GI-NORM 10MG TAB,7,209.65,0.0%,199.02,22.46,-11.83
CITIMART,PI000000002157,13060400005,GLUBITOR 30MG OD TAB,187,1509.81,0.0%,1570.8,0,-60.99
CITIMART,PI000000002158,13060400005,GLUBITOR 80MG TAB,289,2429.7,0.0%,2448.43,0,-18.73
CITIMART,PI20170000213,13060400005,GLUCOBEST CHOCO PDR 800GM,1,1601.7,0.0%,1652.83,171.61,-222.74
CITIMART,PI2021000000241,13060400005,GLUCOPRO PDR DRINK MIX 7GM,5,153.75,0.0%,145.45,16.47,-8.17
CITIMART,PI000000002190,13060400005,GLUMET  500MG TAB,92,788.1,0.0%,794.96,0,-6.86
CITIMART,PI000000002191,13060400005,GLUMET 1000MG TAB,146,1656,0.0%,1668.77,0,-12.77
CITIMART,PI000000002192,13060400005,GLUMET XR 500MG TAB,199,1967.51,0.0%,2048.22,0,-80.71
CITIMART,PI000000002198,13060400005,GLYDOLAX 1.9G SUPP INFANT,26,213.25,0.0%,194.12,22.83,-3.7
CITIMART,PI000000002197,13060400005,GLYDOLAX 2.5G SUPP ADULT,14,143.9,0.0%,126.56,15.42,1.92
CITIMART,PI000000002215,13060400005,GROWEE PEDTECH DRP 15ML,1,84.6,0.0%,80.54,9.06,-5
CITIMART,PI000000002217,13060400005,GROWEE PEDTECH SYR 120ML,10,1653,0.0%,1574.02,177.1,-98.12
CITIMART,PI000000002218,13060400005,GROWEE PEDTECH SYR 250ML,1,295,0.0%,281.04,31.61,-17.65
CITIMART,PI000000002250,13060400005,HEMANEX 500MG CAP,11,327.25,0.0%,311.58,35.07,-19.4
CITIMART,PI000000002251,13060400005,HEMARATE FA TAB,74,1676.4,0.0%,1596.1,179.64,-99.34
CITIMART,PI000000002253,13060400005,HEMARATE TAB,10,243.5,0.0%,232.09,26.09,-14.68
CITIMART,PI000000002260,13060400005,HEMOSTAN  500MG CAP,26,1007.5,0.0%,955.68,107.95,-56.13
CITIMART,PI000000002272,13060400005,HIMOX   500MG CAP,126,1858.5,0.0%,1764.25,0,94.25
CITIMART,PI000000002329,13060400005,HYDRITE APPLE 4.1GM,49,806.05,0.0%,730.14,86.39,-10.48
CITIMART,PI000000002330,13060400005,HYDRITE BANANA 4.1GM,14,228.83,0.0%,208.61,24.53,-4.31
CITIMART,PI000000002352,13060400005,HYTAZ 12.5MG TAB,30,153,0.0%,145.04,0,7.96
CITIMART,PI000000002353,13060400005,HYTAZ 25MG TAB,34,195.84,0.0%,207.12,0,-11.28
CITIMART,PI01012014005,13060400005,IDEZAR 150MG TAB,116,2296.2,0.0%,2369.91,0,-73.71
CITIMART,PI0109201531,13060400005,IMMUNPRO 500MG TAB,1334,9963.92,0.1%,9910.69,949.37,-896.14
CITIMART,PI202200000010,13060400005,IMMUNTAB 500MG/10MG CAP,20,139,0.0%,132.07,14.89,-7.96
CITIMART,PI000000002390,13060400005,INOFLOX  200MG TAB,1,68.9,0.0%,64.99,7.38,-3.47
CITIMART,PI000000002391,13060400005,INOFLOX  400MG TAB,4,359.23,0.0%,354.58,38.49,-33.84
CITIMART,PI000000002393,13060400005,INOFLOX 3MG EYE DRP 5ML,1,471,0.0%,444.5,50.46,-23.96
